Date,Region,Total_State_Infections,XFG.1.1,XFZ,XFG.6,XFG.23.1.3,XFG.2.5.1,XFG,XFG.14.1,XFC,PQ.2.8.1,PQ.2.1.6,PQ.17.11,PQ.17,NB.1.8.1,LF.7.9,LF.7,KP.3.1.1,BA.3.2,XFY,XFG.10.4,RV.1,Other,JN.1,NW.1,XFV,PA.1,LP.8.1,BA.2,B.1.1.529,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,JN.1.16.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.7,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KQ.1,KP.2.15,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,CH.1.1,XBB.2.3.8,XBB.1.5.10,XBB.1.42.2,GK.2,FE.1.1,FD.1.1,EU.1.1,BA.2.12.1,XBB.1.5.1,FD.2,BN.1,BF.7,BA.2.75,BA.4.6,BA.2.75.2,BF.11,BA.4,B.1.617.2
2023-03-19,SD,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,2,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,51,1,0,0,0,0,0,0,0,2,6,13,742,0,0,30,1,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,7,10,2,2,0,0,0,0,0,0
2023-03-20,SD,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,2,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,50,1,0,0,0,0,0,0,0,2,6,14,747,0,0,30,1,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,8,10,2,2,0,0,0,0,0,0
2023-03-21,SD,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,2,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,50,1,0,0,0,0,0,0,0,2,6,15,751,0,0,30,1,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,8,10,2,2,0,0,0,0,0,0
2023-03-22,SD,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,2,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,49,2,0,0,0,0,0,0,0,2,5,16,755,0,0,30,1,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,8,11,1,2,0,0,0,0,0,0
2023-03-23,SD,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,2,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,48,2,0,0,0,0,0,0,0,2,5,17,759,0,0,29,1,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,9,11,1,2,0,0,0,0,0,0
2023-03-24,SD,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,2,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,47,2,0,0,0,0,0,0,0,2,5,18,764,0,0,29,1,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,9,11,1,2,0,0,0,0,0,0
2023-03-25,SD,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,2,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,46,2,0,0,0,0,0,0,0,2,5,19,768,0,0,29,1,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,10,11,1,2,0,0,0,0,0,0
2023-03-26,SD,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,44,2,0,0,0,0,0,0,0,2,5,19,740,0,0,28,1,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,10,11,1,2,0,0,0,0,0,0
2023-03-27,SD,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,41,2,0,0,0,0,0,0,0,2,5,20,712,0,0,26,1,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,10,11,1,2,0,0,0,0,0,0
2023-03-28,SD,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,38,2,0,0,0,0,0,0,0,1,5,20,685,0,0,25,1,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,10,11,1,2,0,0,0,0,0,0
2023-03-29,SD,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,36,2,0,0,0,0,0,0,0,1,4,20,657,0,0,24,2,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,10,10,1,2,0,0,0,0,0,0
2023-03-30,SD,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,34,2,0,0,0,0,0,0,0,1,4,19,630,0,0,22,2,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,9,10,1,1,0,0,0,0,0,0
2023-03-31,SD,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,31,2,0,0,0,0,0,0,0,1,4,19,602,0,0,21,2,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,9,10,1,1,0,0,0,0,0,0
2023-04-01,SD,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,29,2,0,0,0,0,0,0,0,1,4,19,575,0,0,20,2,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,9,9,1,1,0,0,0,0,0,0
2023-04-02,SD,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,28,2,0,0,0,0,0,0,0,1,3,20,569,0,0,20,2,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,9,9,1,1,0,0,0,0,0,0
2023-04-03,SD,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,27,2,0,0,0,0,0,0,0,1,3,20,564,0,0,19,2,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,10,9,1,1,0,0,0,0,0,0
2023-04-04,SD,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,26,2,0,0,0,0,0,0,0,1,3,21,558,0,0,19,2,0,0,0,0,0,0,3,0,2,0,0,0,0,4,0,10,9,1,1,0,0,0,0,0,0
2023-04-05,SD,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,25,2,0,0,0,0,0,0,0,1,3,21,553,0,0,18,2,0,0,0,0,0,0,3,0,2,0,0,0,0,4,0,10,9,1,1,0,0,0,0,0,0
2023-04-06,SD,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,24,2,0,0,0,0,0,0,0,1,3,22,548,0,0,18,2,0,0,0,0,0,0,3,0,2,0,0,0,0,5,0,10,9,1,1,0,0,0,0,0,0
2023-04-07,SD,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,23,3,0,0,0,0,0,0,0,1,3,22,542,0,0,17,2,0,0,0,0,0,0,3,0,2,0,0,0,0,5,0,10,9,1,1,0,0,0,0,0,0
2023-04-08,SD,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,22,3,0,0,0,0,0,0,0,1,3,22,537,0,0,17,2,0,0,0,0,0,0,3,0,2,0,0,0,0,5,0,10,9,1,1,0,0,0,0,0,0
2023-04-09,SD,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,21,3,0,0,0,0,0,0,0,1,3,23,530,0,0,17,2,0,0,0,0,0,0,3,0,2,0,0,0,0,5,0,11,9,1,1,0,0,0,0,0,0
2023-04-10,SD,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,20,3,0,0,0,0,0,0,0,1,3,23,523,0,0,16,2,0,0,0,0,0,0,3,0,2,0,0,0,0,5,0,11,9,1,1,0,0,0,0,0,0
2023-04-11,SD,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,19,3,0,0,0,0,0,0,0,1,3,23,517,0,0,16,2,0,0,0,0,0,0,3,0,2,0,0,0,0,5,0,11,9,1,1,0,0,0,0,0,0
2023-04-12,SD,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,18,3,0,0,0,0,0,0,0,1,3,24,510,0,0,15,2,0,0,0,0,0,0,3,0,2,0,0,0,0,5,0,11,9,1,1,0,0,0,0,0,0
2023-04-13,SD,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,17,3,0,0,0,0,0,0,0,1,3,24,503,0,0,15,2,0,0,0,0,0,0,3,0,2,0,0,0,0,5,0,11,9,1,1,0,0,0,0,0,0
2023-04-14,SD,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,16,3,0,0,0,0,0,0,0,1,2,24,496,0,0,14,2,0,0,0,0,0,0,3,0,2,0,0,0,0,5,0,11,9,1,1,0,0,0,0,0,0
2023-04-15,SD,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1,0,0,0,0,0,15,3,0,0,0,0,0,0,0,1,2,24,484,0,0,14,2,0,0,0,0,0,0,3,0,2,0,0,0,0,5,0,11,9,1,1,0,0,0,0,0,0
2023-04-16,SD,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,0,0,14,3,0,0,0,0,0,0,0,1,2,25,476,0,0,14,3,0,0,0,0,0,0,3,0,2,0,0,0,0,6,0,11,9,0,0,0,0,0,0,0,0
2023-04-17,SD,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,0,0,13,3,0,0,0,0,0,0,0,1,2,25,468,0,0,14,3,0,0,0,0,0,0,3,0,2,0,0,0,0,6,0,11,9,0,0,0,0,0,0,0,0
2023-04-18,SD,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,0,0,13,3,0,0,0,0,0,0,0,1,2,25,459,0,0,14,3,0,0,0,0,0,0,3,0,2,0,0,0,0,7,0,11,9,0,0,0,0,0,0,0,0
2023-04-19,SD,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,0,0,12,3,0,0,0,0,0,0,0,1,2,25,450,0,0,14,3,0,0,0,0,0,0,3,0,2,0,0,0,0,7,0,11,9,0,0,0,0,0,0,0,0
2023-04-20,SD,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,0,0,11,3,0,0,0,0,0,0,0,1,2,25,442,0,0,14,3,0,0,0,0,0,0,3,0,2,0,0,0,0,7,0,11,9,0,0,0,0,0,0,0,0
2023-04-21,SD,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,1,0,0,0,0,0,11,4,0,0,0,0,0,0,0,1,2,26,433,0,0,14,3,0,0,0,0,0,0,3,0,2,0,0,0,0,8,0,11,8,0,0,0,0,0,0,0,0
2023-04-22,SD,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,1,0,0,0,0,0,10,4,0,0,0,0,0,0,0,1,2,26,425,0,0,14,3,0,0,0,0,0,0,3,0,2,0,0,0,0,8,0,11,8,0,0,0,0,0,0,0,0
2023-04-23,SD,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,1,0,0,0,0,0,10,4,0,0,0,0,0,0,0,1,2,26,426,0,0,14,4,0,0,0,0,0,0,3,0,2,0,0,0,0,9,0,12,8,0,0,0,0,0,0,0,0
2023-04-24,SD,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,1,0,0,0,0,0,9,4,0,0,0,0,0,0,0,1,2,27,427,0,0,14,4,0,0,0,0,0,0,3,0,2,0,0,0,0,9,0,12,8,0,0,0,0,0,0,0,0
2023-04-25,SD,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,1,0,0,0,0,0,9,4,0,0,0,0,0,0,0,1,2,28,428,0,0,14,4,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,12,8,0,0,0,0,0,0,0,0
2023-04-26,SD,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,1,0,0,0,0,0,9,4,0,0,0,0,0,0,0,1,2,29,429,0,0,15,4,0,0,0,0,0,0,3,0,3,0,0,0,0,11,0,12,8,0,0,0,0,0,0,0,0
2023-04-27,SD,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,1,0,0,0,0,0,8,4,0,0,0,0,0,0,0,1,2,29,430,0,0,15,5,0,0,0,0,0,0,3,0,3,0,0,0,0,11,0,13,8,0,0,0,0,0,0,0,0
2023-04-28,SD,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,1,0,0,0,0,0,8,5,0,0,0,0,0,0,0,1,2,30,431,0,0,15,5,0,0,0,0,0,0,3,0,3,0,0,0,0,12,0,13,8,0,0,0,0,0,0,0,0
2023-04-29,SD,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,1,0,0,0,0,0,8,5,0,0,0,0,0,0,0,1,2,31,431,0,0,15,5,0,0,0,0,0,0,3,0,3,0,0,0,0,13,0,13,8,0,0,0,0,0,0,0,0
2023-04-30,SD,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,0,0,0,7,5,0,0,0,0,0,0,0,1,2,32,429,0,0,16,5,0,0,0,0,0,0,3,0,3,0,0,0,0,13,0,13,8,0,0,0,0,0,0,0,0
2023-05-01,SD,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,0,0,0,7,5,0,0,0,0,0,0,0,1,2,32,427,0,0,16,5,0,0,0,0,0,0,3,0,3,0,0,0,0,14,0,14,8,0,0,0,0,0,0,0,0
2023-05-02,SD,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,0,0,0,6,5,0,0,0,0,0,0,0,1,2,33,425,0,0,16,6,0,0,0,0,0,0,3,0,3,0,0,0,0,14,0,14,8,0,0,0,0,0,0,0,0
2023-05-03,SD,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,0,0,0,6,5,0,0,0,0,0,0,0,1,2,33,423,0,0,16,6,0,0,0,0,0,0,3,0,4,0,0,0,0,15,0,14,8,0,0,0,0,0,0,0,0
2023-05-04,SD,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,0,0,0,5,6,0,0,0,0,0,0,0,1,2,34,421,0,0,16,6,0,0,0,0,0,0,3,0,4,0,0,0,0,15,0,14,8,0,0,0,0,0,0,0,0
2023-05-05,SD,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,0,0,0,5,6,0,0,0,0,0,0,0,1,2,34,419,0,0,16,6,0,0,0,0,0,0,3,0,4,0,0,0,0,16,0,14,8,0,0,0,0,0,0,0,0
2023-05-06,SD,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,1,0,0,0,0,0,4,6,0,0,0,0,0,0,0,1,2,35,417,0,0,17,7,0,0,0,0,0,0,3,0,4,0,0,0,0,17,0,15,8,0,0,0,0,0,0,0,0
2023-05-07,SD,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,1,0,0,0,0,0,4,6,0,0,0,0,0,0,0,1,2,35,413,0,0,17,7,0,0,0,0,0,0,3,0,4,0,0,0,0,17,0,15,8,0,0,0,0,0,0,0,0
2023-05-08,SD,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,1,0,0,0,0,0,3,6,0,0,0,0,0,0,0,1,2,36,409,0,0,17,7,0,0,0,0,0,0,3,0,4,0,0,0,0,18,0,15,8,0,0,0,0,0,0,0,0
