Date,Region,Total_State_Infections,XFG.1.1,XFG.14.1,XFG,PQ.2.8.1,RV.1,NB.1.8.1,BA.3.2,XFZ,PQ.17,XFG.6,XFG.2.5.1,XFG.23.1.3,PQ.2.1.6,Other,LF.7.9,LF.7,XFY,XFG.10.4,XFC,PQ.17.11,NW.1,JN.1,XFV,KP.3.1.1,BA.5,B.1.1.529,XEC,XFG.1,LP.8.1,XDV.1,PA.1,BA.2,XEC.4,KP.3,MC.10.1,LF.7.7.1,XEK,MC.28.1,LF.7.7.2,LF.7.2.1,LB.1.3.1,XEQ,MC.1,MC.19,KP.2,JN.1.16.1,GK.1.1,EG.5,JN.1.16,LB.1,KS.1,KP.1.1.3,JN.1.18.6,KP.2.3,JN.1.18,LP.1,KP.2.15,KP.1.1,JN.1.11.1,JG.3,LF.3.1,KW.1.1,KP.4.1,KP.1.2,JN.1.7,JN.1.8.1,XDP,KQ.1,JN.1.13.1,JN.1.32,XBB,KV.2,XBB.1.9.1,XBB.1.5,JN.1.4.3,JN.1.13,JD.1.1,HV.1,BA.2.86,XBB.1.5.70,XBB.1.16.6,JF.1,HK.3,HF.1,EG.5.1.8,CH.1.1,XBB.2.3,XBB.1.16.11,XBB.1.16,GE.1,FL.1.5.1,XBB.1.5.72,XBB.1.16.17,XBB.1.16.15,XBB.1.16.1,GK.2,EG.6.1,XBB.1.42.2,XBB.1.9.2,XBB.1.5.10,XBB.1.5.1,FD.1.1,XBB.1.5.68,FE.1.1,XBB.2.3.8,XBB.1.5.59,EU.1.1,BQ.1.1,BQ.1,FD.2,BA.2.75.2,BA.2.75,BA.2.12.1,BA.1.1,BN.1,BF.7,BF.11,BA.4.6,BA.4,BA.5.2.6,B.1.617.2
2024-09-28,RI,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,13,0,707,7,3,38,0,0,5,0,4,0,64,5,0,0,0,0,0,23,6,21,5,50,7,6,6,3,167,17,53,3,157,7,25,7,23,6,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29,RI,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,13,0,690,7,3,41,0,0,4,0,4,0,63,6,0,0,0,0,0,22,6,21,5,48,7,6,6,3,160,16,51,3,150,7,25,7,22,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30,RI,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,12,0,671,7,3,44,0,0,4,0,4,0,62,7,0,0,0,0,0,22,6,21,5,45,6,6,5,3,154,16,49,3,143,6,24,7,21,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-01,RI,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,12,0,654,7,3,47,0,0,4,0,3,0,61,7,0,0,0,0,0,22,6,21,5,43,6,6,5,3,147,15,47,3,137,6,23,7,20,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02,RI,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,12,0,638,7,3,49,0,0,4,0,3,0,60,7,0,0,0,0,0,22,6,21,6,41,6,6,5,3,141,14,46,3,131,6,23,7,19,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-03,RI,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,11,0,622,6,3,51,0,0,4,0,3,0,59,8,0,0,0,0,0,22,6,21,6,39,6,5,5,3,135,13,44,3,125,6,22,7,17,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-04,RI,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,11,0,608,6,3,54,0,0,4,0,3,0,58,8,0,0,0,0,0,22,6,21,6,37,5,5,5,3,130,12,42,3,120,6,21,6,16,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-05,RI,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,10,0,587,6,2,55,0,0,4,0,3,0,57,9,0,0,0,0,0,21,6,21,6,35,5,5,5,2,123,12,40,2,113,6,21,6,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,RI,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,10,0,572,6,2,57,0,0,4,0,3,0,56,9,0,0,0,0,0,21,6,21,6,33,5,5,5,2,118,11,39,2,108,5,20,6,14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,RI,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,10,0,557,6,2,59,0,0,4,0,3,0,55,9,0,0,0,0,0,21,6,20,6,31,5,5,4,2,113,10,37,2,103,5,20,6,13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-08,RI,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,9,0,539,6,2,60,0,0,3,0,3,0,54,10,0,0,0,0,0,20,6,20,6,30,4,5,4,2,107,9,36,2,98,5,19,6,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-09,RI,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,9,0,522,5,2,61,0,0,3,0,3,0,52,10,0,0,0,0,0,20,5,20,6,28,4,4,4,2,102,9,34,2,92,5,18,6,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-10,RI,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,9,0,506,5,2,62,0,0,3,0,3,0,51,10,0,0,0,0,0,20,5,20,7,26,4,4,4,2,97,8,33,2,87,5,18,6,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-11,RI,989,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,8,0,488,5,2,63,0,0,3,0,3,0,50,10,0,0,0,0,0,19,5,19,7,24,4,4,4,2,92,8,31,2,82,5,17,6,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-12,RI,950,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,8,0,469,5,2,63,0,0,3,0,3,0,48,10,0,0,0,0,0,19,5,19,7,23,4,4,4,2,86,7,29,2,77,4,16,6,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-13,RI,913,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,7,0,451,5,2,63,0,0,3,0,2,0,47,10,0,0,0,0,0,18,5,18,7,21,3,4,3,2,81,6,28,2,73,4,16,6,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-14,RI,880,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,7,0,435,5,2,64,0,0,3,0,2,0,46,11,0,0,0,0,0,18,5,18,7,20,3,4,3,2,77,6,27,2,68,4,15,5,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-15,RI,853,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,7,0,422,5,2,64,0,0,3,0,2,0,45,11,0,0,0,0,0,18,5,18,7,18,3,4,3,2,73,5,25,2,64,4,15,5,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,RI,827,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,7,0,410,4,2,65,0,0,3,0,2,0,44,11,0,0,0,0,0,17,5,18,7,17,3,3,3,2,69,5,24,2,61,4,14,5,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-17,RI,806,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,6,0,400,4,2,65,0,0,3,0,2,0,43,11,0,0,0,0,0,17,5,17,7,16,3,3,3,2,66,5,23,2,58,4,14,5,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-18,RI,786,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,6,0,390,4,2,66,0,0,3,0,2,0,42,11,0,0,0,0,0,17,5,17,7,15,3,3,3,2,63,4,22,2,55,4,13,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19,RI,801,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,6,0,398,4,2,70,0,0,3,0,2,0,44,12,0,0,0,0,0,17,5,18,7,15,3,3,3,2,63,4,23,2,54,4,14,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20,RI,850,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,7,0,423,5,2,77,0,0,3,0,2,0,47,13,0,0,0,0,0,19,6,19,8,15,3,3,3,2,65,4,24,2,56,4,15,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21,RI,876,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,7,0,436,5,2,82,0,0,3,0,2,0,49,14,0,0,0,0,0,20,6,20,8,15,3,4,3,2,66,4,24,2,56,4,15,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,RI,882,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,7,0,439,5,2,85,0,0,3,0,2,0,49,14,0,0,0,0,0,20,6,21,8,14,3,4,3,2,64,3,24,2,55,4,15,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-23,RI,884,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,7,0,441,5,2,87,0,0,3,0,2,0,50,15,0,0,0,0,0,20,6,21,9,14,3,4,3,2,63,3,24,2,53,4,15,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-24,RI,882,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,7,0,440,5,2,90,0,0,3,0,2,0,50,15,0,0,0,0,0,21,6,21,9,13,3,4,3,2,61,3,23,2,51,4,15,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-25,RI,880,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,6,0,440,5,2,92,0,0,3,0,2,0,51,16,0,0,0,0,0,21,6,22,9,12,2,4,3,2,59,3,23,2,49,4,15,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,RI,845,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,6,0,413,5,2,89,0,12,3,0,2,0,48,15,0,4,0,2,0,20,6,21,9,11,2,3,3,2,54,2,21,2,45,4,14,6,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-27,RI,779,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,5,0,379,4,2,85,0,12,2,0,2,0,43,15,0,4,0,2,0,18,5,20,8,10,2,3,3,2,49,2,19,1,40,4,13,6,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-28,RI,737,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,5,0,357,4,2,83,0,11,2,0,2,0,39,16,0,4,0,2,0,17,5,21,7,10,2,3,3,3,46,2,17,1,36,3,12,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-29,RI,716,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,5,0,345,4,2,84,0,11,2,0,2,0,37,17,0,4,0,2,0,16,5,21,7,9,2,3,3,3,44,2,16,1,34,3,11,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,RI,700,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,5,0,335,4,2,85,0,11,2,0,2,0,35,18,0,5,0,2,0,16,5,22,7,9,2,3,3,3,42,2,15,1,32,3,10,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-31,RI,691,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,4,0,329,4,2,86,0,11,2,0,2,0,34,19,0,5,0,2,0,15,4,23,7,9,2,3,2,3,41,2,15,1,30,3,10,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-01,RI,687,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,4,0,325,4,2,88,0,11,2,0,2,0,33,20,0,5,0,2,0,15,4,24,7,9,2,3,2,3,40,2,14,1,29,3,9,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-02,RI,684,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,4,0,322,4,2,90,0,11,2,0,2,0,31,21,0,5,0,2,0,15,4,25,7,9,2,3,2,4,40,2,14,1,28,3,9,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-03,RI,681,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,4,0,319,4,2,93,0,11,2,0,2,0,30,23,0,5,0,2,0,15,4,26,7,9,2,3,2,4,39,2,13,1,26,3,9,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-04,RI,680,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,4,0,316,4,2,95,0,11,2,0,2,0,29,24,0,6,0,2,0,15,4,27,7,10,2,3,2,4,38,2,13,1,25,3,8,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05,RI,682,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,0,316,4,2,98,0,11,2,0,2,0,28,25,0,6,0,2,0,14,4,29,6,10,2,3,2,4,38,2,12,1,24,3,8,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-06,RI,688,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,4,0,316,4,2,101,0,12,2,0,2,0,27,27,0,6,0,2,0,14,4,30,6,10,2,3,2,5,37,2,12,1,23,3,8,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-07,RI,695,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,4,0,318,4,2,105,0,12,2,0,2,0,26,28,0,6,0,2,0,14,4,32,6,10,2,3,2,5,37,2,12,1,22,3,7,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-08,RI,700,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,4,0,318,4,2,109,0,12,2,0,2,0,26,30,0,7,0,2,0,14,4,33,6,10,2,3,2,5,37,2,11,1,21,3,7,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-09,RI,699,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,3,0,316,4,2,111,0,12,2,0,2,0,24,31,0,7,0,2,0,14,4,34,6,10,2,3,2,6,36,2,11,1,19,3,7,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-10,RI,686,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,308,4,2,112,0,12,2,0,2,0,23,32,0,7,0,2,0,14,3,35,6,10,2,3,2,6,35,2,10,1,18,3,6,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-11,RI,675,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,301,4,2,112,0,12,2,0,2,0,22,33,0,7,0,2,0,13,3,36,6,10,2,2,2,6,34,2,9,1,16,3,6,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-12,RI,663,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,3,0,295,4,2,113,0,12,2,0,2,0,20,33,0,7,0,2,0,13,3,36,6,10,2,2,2,6,33,2,9,1,15,3,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-13,RI,653,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,3,0,288,4,2,114,0,12,2,0,2,0,19,34,0,7,0,2,0,13,3,37,6,10,2,2,2,6,31,2,8,1,13,3,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-14,RI,643,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,282,4,2,115,0,12,2,0,2,0,18,35,0,7,0,2,0,12,3,37,6,10,2,2,2,6,30,2,8,1,12,3,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15,RI,636,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,278,4,2,116,0,12,2,0,2,0,16,36,0,8,0,2,0,12,3,38,6,10,2,2,2,7,29,2,7,1,11,3,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16,RI,638,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,2,0,277,4,2,119,0,12,2,0,2,0,15,37,0,8,0,2,0,12,3,39,5,10,2,2,2,7,29,2,7,1,10,3,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17,RI,651,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,2,0,280,4,2,123,0,12,2,0,2,0,15,39,0,8,0,2,0,12,3,41,6,10,2,2,2,7,29,2,6,1,9,3,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
