Date,Region,Total_State_Infections,SW.2,RV.1,XFG.1.1,SB.1.1,RW.1.1,XFZ,RF.5.4,RK.1,XFG.14.1,PJ.2.1,BA.3.2,XFG.6,NB.1.8.1,LF.7.9,XFG,XFG.23.1.3,PQ.2.8.1,Other,XFG.10.4,LF.7,MC.10.1,XFJ,PQ.17,XFV,LF.7.7.2,LP.8.1,XFG.2.5.1,XFG.1,XFC,XEC,PA.1,NW.1,JN.1,XEQ,LF.7.7.1,LF.7.2.1,KP.3.1.1,XEC.4,XDV.1,MC.1,XEK,MC.28.1,LB.1.3.1,KP.3,MC.19,LB.1,KP.1.1.3,JN.1.16.1,JN.1.16,B.1.1.529,KP.2.3,KP.1.1,JN.1.18.6,JN.1.11.1,KS.1,KP.2,KP.2.15,LF.3.1,JN.1.18,LP.1,KP.4.1,BF.7,KW.1.1,JN.1.7,JN.1.32,XDP,XBB.1.5,KQ.1,KP.1.2,JN.1.13.1,JN.1.13,JN.1.8.1,KV.2,JN.1.4.3,HV.1,XBB,GE.1,BA.2.86,XBB.1.9.1,JG.3,EG.5,BA.5,XBB.2.3,XBB.1.16.6,XBB.1.16.11,XBB.1.16,JF.1,JD.1.1,HK.3,HF.1,FL.1.5.1,BA.2,XBB.1.9.2,XBB.1.5.70,XBB.1.16.15,GK.1.1,EG.5.1.8,XBB.2.3.8,XBB.1.16.1,GK.2,EG.6.1,CH.1.1,XBB.1.5.68,XBB.1.5.10,XBB.1.42.2,XBB.1.16.17,FE.1.1,XBB.1.5.72,XBB.1.5.59,XBB.1.5.1,FD.1.1,BQ.1.1,EU.1.1,B.1.617.2,BQ.1,FD.2,BN.1,BA.5.2.6,BA.2.75.2,BA.2.75,BF.11,BA.4.6,BA.1.1,BA.4,BA.2.12.1,XFY,PQ.2.1.6,PQ.17.11
2023-11-24,DE,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,22,0,0,0,0,0,0,0,844,61,20,36,49,88,388,2,48,110,49,17,57,157,116,32,219,5,6,19,23,32,24,12,4,23,8,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,DE,2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,21,0,0,0,0,2,0,0,845,61,19,35,49,90,378,2,47,107,47,16,57,159,117,31,211,5,5,19,23,31,25,12,3,23,7,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,DE,2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,21,0,0,0,0,2,0,0,869,62,20,38,50,94,388,2,48,108,48,16,59,165,121,32,215,5,5,20,23,32,25,12,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,DE,2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,21,0,0,0,0,3,0,0,889,64,20,41,51,99,395,2,48,109,49,17,59,170,125,32,218,6,6,20,24,33,25,12,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,DE,2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,21,0,0,0,0,3,0,0,909,65,21,45,52,103,403,2,49,110,50,17,60,176,130,32,221,6,6,21,24,34,26,12,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,DE,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,21,0,0,0,0,4,0,0,928,66,21,48,53,108,410,2,49,111,51,17,61,182,134,33,223,6,6,21,24,34,26,12,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,DE,3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,21,0,0,0,0,4,0,0,947,67,22,52,54,112,417,2,49,111,52,18,62,188,138,33,225,6,6,22,25,35,26,12,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,DE,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,21,0,0,0,0,5,0,0,965,68,22,55,55,117,423,2,49,112,53,18,62,193,142,33,227,6,6,23,25,36,27,12,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,DE,3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,21,0,0,0,0,5,0,0,982,69,22,59,56,121,429,2,49,112,54,18,63,199,146,33,228,6,6,23,25,36,27,12,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,DE,3362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,21,0,0,0,0,6,0,0,998,70,23,63,57,126,435,2,49,112,54,19,63,204,150,33,229,6,6,24,26,37,27,12,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-04,DE,3452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,21,0,0,0,0,6,0,0,1014,71,23,67,57,131,440,2,49,112,55,19,63,210,154,33,230,7,6,24,26,37,27,11,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-05,DE,3542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,21,0,0,0,0,7,0,0,1029,72,23,71,58,135,445,2,49,111,56,19,64,216,158,33,230,7,7,25,26,38,27,11,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-06,DE,3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,21,0,0,0,0,8,0,0,1043,72,24,75,59,140,449,2,49,111,56,19,64,221,162,33,231,7,7,25,26,38,28,11,4,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-07,DE,3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,8,0,0,1057,73,24,80,59,145,454,2,48,110,57,20,64,227,166,33,230,7,7,26,26,39,28,11,4,23,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08,DE,3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,9,0,0,1070,74,25,84,60,150,457,2,48,109,57,20,64,232,170,32,230,7,7,26,26,39,28,10,4,22,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-09,DE,3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,10,0,0,1083,74,25,89,60,155,461,2,47,108,58,20,64,238,174,32,229,7,7,27,27,40,28,10,4,22,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-10,DE,4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,11,0,0,1118,76,26,96,62,164,474,2,48,109,59,21,65,249,182,32,233,8,7,28,27,41,28,10,4,22,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11,DE,4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,20,0,0,0,0,12,0,0,1152,78,26,102,64,172,486,3,48,110,61,22,66,259,190,33,237,8,8,29,28,42,29,10,4,22,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-12,DE,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,19,0,0,0,0,13,0,0,1184,80,27,110,65,181,497,3,48,110,62,22,67,270,197,33,239,8,8,30,28,43,29,9,4,22,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13,DE,4595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,19,0,0,0,0,14,0,0,1216,82,28,117,67,190,508,3,48,111,64,23,68,281,205,33,241,8,8,31,29,44,30,9,4,22,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-14,DE,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,19,0,0,0,0,15,0,0,1246,84,29,125,68,199,518,3,48,110,65,23,69,292,213,33,243,9,8,32,29,45,30,9,4,22,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15,DE,4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,0,0,0,0,16,0,0,1275,85,29,132,70,208,528,3,48,110,66,24,69,302,220,33,244,9,9,33,30,46,30,8,4,21,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16,DE,5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,0,0,0,0,17,0,0,1303,87,30,141,71,218,537,3,47,109,67,24,70,313,228,32,245,9,9,34,30,47,31,8,4,21,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,DE,5593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,0,0,0,0,20,0,0,1407,93,32,157,77,240,576,3,49,114,72,26,74,343,250,34,259,10,10,37,32,51,33,8,4,22,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,DE,6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,19,0,0,0,0,22,0,0,1508,99,35,175,82,263,614,4,51,118,77,28,78,372,271,35,271,11,10,40,34,55,34,8,4,22,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-19,DE,6551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,19,0,0,0,0,25,0,0,1606,105,37,193,87,286,650,4,52,121,81,30,81,402,292,36,283,12,11,43,36,58,36,7,4,23,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20,DE,7029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,19,0,0,0,0,28,0,0,1700,110,39,212,91,310,684,4,53,123,86,32,85,431,314,37,292,13,12,46,38,61,38,7,4,23,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21,DE,7508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,19,0,0,0,0,30,0,0,1792,116,42,231,96,334,717,4,54,125,90,34,87,461,335,37,300,13,12,49,39,65,39,6,4,22,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-22,DE,7987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,18,0,0,0,0,33,0,0,1880,121,44,252,100,359,748,5,54,125,94,35,90,490,356,38,307,14,13,51,41,68,40,5,4,22,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-23,DE,8466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,18,0,0,23,0,30,4,7,17,7,0,27,14,36,14,7,1933,123,45,268,103,377,764,5,53,123,96,36,90,511,372,37,307,15,14,53,41,70,41,4,4,21,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-24,DE,8343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,20,0,0,23,0,33,4,7,17,7,0,27,13,39,14,7,1873,121,44,262,100,367,736,5,51,120,92,35,88,495,358,36,294,14,13,52,40,67,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-25,DE,8221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,22,0,0,23,0,36,4,6,16,6,0,26,13,43,14,7,1805,117,43,255,96,356,705,5,49,117,87,34,85,477,343,35,280,14,13,50,39,65,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-26,DE,8098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,23,0,0,22,0,39,4,6,16,6,0,26,13,46,14,7,1739,114,42,249,93,344,675,5,47,113,83,33,82,460,328,34,267,14,13,48,38,62,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-27,DE,7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,25,0,0,22,0,42,4,6,15,6,0,25,12,49,14,7,1673,111,41,242,90,333,646,5,45,110,79,32,80,442,314,32,253,14,13,46,36,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-28,DE,7853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,27,0,0,22,0,45,4,6,15,6,0,25,12,52,14,7,1609,108,39,235,86,322,617,4,43,106,75,31,77,425,300,31,240,14,12,44,35,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-29,DE,7731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,28,0,0,21,0,47,4,6,15,6,0,24,12,55,14,7,1546,104,38,229,83,311,588,4,41,103,71,30,74,408,286,30,228,13,12,42,34,55,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-30,DE,7609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3064,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,30,0,0,21,0,50,4,6,14,6,0,24,12,58,14,6,1484,101,37,222,80,301,561,4,40,100,67,29,72,392,272,29,215,13,12,40,33,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-31,DE,7486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3114,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,31,0,0,21,0,52,4,6,14,5,0,23,11,60,14,6,1423,98,36,216,77,290,533,4,38,97,63,28,69,376,259,28,203,13,11,38,32,50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-01,DE,7364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,33,0,0,20,0,54,4,5,14,5,0,23,11,63,14,6,1364,95,35,210,74,280,507,4,36,93,59,27,67,360,246,27,191,13,11,37,30,48,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-02,DE,7241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,34,0,0,20,0,56,4,5,13,5,0,23,11,65,14,6,1306,92,34,203,71,270,481,4,34,90,56,26,64,345,233,26,179,12,11,35,29,46,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-03,DE,7119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3245,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,35,0,0,20,0,58,4,5,13,5,0,22,10,67,14,6,1248,90,33,197,68,260,455,4,33,87,52,25,62,329,221,25,168,12,11,33,28,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-04,DE,6996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,37,0,0,19,0,60,4,5,12,5,0,22,10,70,14,6,1193,87,32,191,65,250,431,4,31,84,49,24,59,315,209,24,157,12,10,31,27,42,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-05,DE,6874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3317,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,38,0,0,19,0,62,4,5,12,5,0,21,10,72,14,6,1138,84,31,186,62,241,406,4,29,81,45,23,57,300,197,23,146,12,10,30,26,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-06,DE,6752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,39,0,0,19,0,64,4,5,12,4,0,21,10,74,14,6,1084,81,30,180,60,231,383,4,28,79,42,22,55,286,185,22,135,12,10,28,25,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-07,DE,6552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3336,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,39,0,0,18,0,65,4,4,11,4,0,20,9,75,14,6,1020,78,29,172,56,220,355,4,26,75,38,21,52,269,172,20,124,11,10,26,24,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,DE,6352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,40,0,0,17,0,66,4,4,11,4,0,19,9,75,14,6,957,74,28,164,53,208,329,3,24,71,35,20,49,252,159,19,112,11,9,25,22,33,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-09,DE,6152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,40,0,0,17,0,66,4,4,10,4,0,19,9,76,13,6,897,71,26,157,50,197,304,3,22,68,31,18,46,236,147,18,102,10,9,23,21,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-10,DE,5953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,40,0,0,16,0,66,4,4,10,4,0,18,8,76,13,6,838,67,25,150,47,186,279,3,21,64,28,17,44,221,135,17,91,10,9,21,20,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
